;;PZ_AP_13;;;;;;;PZ_AP_29_S;;;;;;;PZ_AP_30_R;;;;;;;PZ_AP_31_R;;;;;;;PZ_AP_32_S;;;;;;;PZ_AP_33_R;;;;;;;PZ_AP_34_S;;;;;;FJ-24;;;;;;;SM-29;;;;;;;SM-30;;;;;;;SM-32;;;;;;;INA_AP_13;;;;;;;GST-APAM-01;;;;;;;GST-APAM-03;;;;;;;INA_AP_22;;;;;;;GST-APAM-05;;;;;;;INA_AP_21;;;;;;;GST-APAM-04;;;;;;;INA_AP_26;;;;;;;;GST-APAM-06;;;;;;;GST-APAM-02;;;;;
DATA;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota ;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade ;;Leitura ;Cota;Terreno;Boca ;Fundo;Pronfundidade 
15/02/2022;;12,46;941,24;953,04;953,70;927,51;26,19;;11,85;964,97;976,42;976,82;955,42;21,40;;15,08;961,57;976,23;976,65;922,25;54,40;;22,93;1010,42;1032,82;1033,35;968,55;64,80;;24,74;1008,66;1032,96;1033,40;996,20;37,20;;23,41;989,47;1012,58;1012,88;960,58;52,30;;19,94;992,93;1012,56;1012,87;989,72;23,15;;;;;;;;5,44;951,44;955,88;956,88;949,77;7,11;;7,48;966,89;973,19;974,37;962,81;11,56;;5,76;968,14;972,88;973,90;965,60;8,30;;4,83;948,96;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;10,02;946,49;955,68;956,51;940,96;15,55;;;;;;;;;7,53;932,02;938,68;939,55;914,85;24,70;;;;;;;;;19,69;921,96;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
07/03/2022;;13,26;940,44;953,04;953,70;927,51;26,19;;0,53;976,29;976,42;976,82;955,42;21,40;;15,32;961,33;976,23;976,65;922,25;54,40;;22,49;1010,86;1032,82;1033,35;968,55;64,80;;24,32;1009,08;1032,96;1033,40;996,20;37,20;;22,41;990,47;1012,58;1012,88;960,58;52,30;;19,95;992,92;1012,56;1012,87;989,72;23,15;;;;;;;;4,66;952,22;955,88;956,88;949,77;7,11;;8,03;966,34;973,19;974,37;962,81;11,56;;5,94;967,96;972,88;973,90;965,60;8,30;;4,82;948,97;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;10,52;945,99;955,68;956,51;940,96;15,55;;;;;;;;;7,87;931,68;938,68;939,55;914,85;24,70;;;;;;;;;19,74;921,91;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
23/03/2022;;13,49;940,21;953,04;953,70;927,51;26,19;;0,51;976,31;976,42;976,82;955,42;21,40;;15,16;961,49;976,23;976,65;922,25;54,40;;22,29;1011,06;1032,82;1033,35;968,55;64,80;;24,12;1009,28;1032,96;1033,40;996,20;37,20;;22,09;990,79;1012,58;1012,88;960,58;52,30;;19,95;992,92;1012,56;1012,87;989,72;23,15;;;;;;;;4,69;952,19;955,88;956,88;949,77;7,11;;8,29;966,08;973,19;974,37;962,81;11,56;;6,06;967,84;972,88;973,90;965,60;8,30;;4,88;948,91;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;10,71;945,80;955,68;956,51;940,96;15,55;;;;;;;;;8,47;931,08;938,68;939,55;914,85;24,70;;;;;;;;;19,79;921,86;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
05/04/2022;;13,54;940,16;953,04;953,70;927,51;26,19;;12,36;964,46;976,42;976,82;955,42;21,40;;15,48;961,17;976,23;976,65;922,25;54,40;;22,32;1011,03;1032,82;1033,35;968,55;64,80;;23,81;1009,59;1032,96;1033,40;996,20;37,20;;21,86;991,02;1012,58;1012,88;960,58;52,30;;19,93;992,94;1012,56;1012,87;989,72;23,15;;;;;;;;4,65;952,23;955,88;956,88;949,77;7,11;;8,67;965,70;973,19;974,37;962,81;11,56;;6,42;967,48;972,88;973,90;965,60;8,30;;4,92;948,87;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;10,96;945,55;955,68;956,51;940,96;15,55;;;;;;;;;8,52;931,03;938,68;939,55;914,85;24,70;;;;;;;;;19,82;921,83;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
04/05/2022;;13,58;940,12;953,04;953,70;927,51;26,19;;12,36;964,46;976,42;976,82;955,42;21,40;;15,81;960,84;976,23;976,65;922,25;54,40;;22,32;1011,03;1032,82;1033,35;968,55;64,80;;24,81;1008,59;1032,96;1033,40;996,20;37,20;;21,86;991,02;1012,58;1012,88;960,58;52,30;;19,93;992,94;1012,56;1012,87;989,72;23,15;;;;;;;;5,34;951,54;955,88;956,88;949,77;7,11;;8,81;965,56;973,19;974,37;962,81;11,56;;6,68;967,22;972,88;973,90;965,60;8,30;;5,45;948,34;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,22;945,29;955,68;956,51;940,96;15,55;;;;;;;;;8,39;931,16;938,68;939,55;914,85;24,70;;;;;;;;;19,82;921,83;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
18/05/2022;;13,62;940,08;953,04;953,70;927,51;26,19;;;;976,42;976,82;955,42;21,40;;;;976,23;976,65;922,25;54,40;;;;1032,82;1033,35;968,55;64,80;;;1033,40;1032,96;1033,40;996,20;37,20;;;;1012,58;1012,88;960,58;52,30;;;;1012,56;1012,87;989,72;23,15;;;;;;;;5,44;951,44;955,88;956,88;949,77;7,11;;8,82;965,55;973,19;974,37;962,81;11,56;;6,67;967,23;972,88;973,90;965,60;8,30;;5,49;948,30;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,22;945,29;955,68;956,51;940,96;15,55;;;;;;;;;8,41;931,14;938,68;939,55;914,85;24,70;;;;;;;;;19,85;921,80;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
12/06/2022;;16,79;936,91;953,04;953,70;927,51;26,19;;;;976,42;976,82;955,42;21,40;;;;976,23;976,65;922,25;54,40;;;;1032,82;1033,35;968,55;64,80;;;1033,40;1032,96;1033,40;996,20;37,20;;;;1012,58;1012,88;960,58;52,30;;;;1012,56;1012,87;989,72;23,15;;;;;;;;5,45;951,43;955,88;956,88;949,77;7,11;;8,86;965,51;973,19;974,37;962,81;11,56;;6,62;967,28;972,88;973,90;965,60;8,30;;5,46;948,33;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,26;945,25;955,68;956,51;940,96;15,55;;;;;;;;;8,41;931,14;938,68;939,55;914,85;24,70;;;;;;;;;19,81;921,84;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
07/07/2022;;16,07;937,63;953,04;953,70;927,51;26,19;;;;976,42;976,82;955,42;21,40;;;;976,23;976,65;922,25;54,40;;;;1032,82;1033,35;968,55;64,80;;;1033,40;1032,96;1033,40;996,20;37,20;;;;1012,58;1012,88;960,58;52,30;;;;1012,56;1012,87;989,72;23,15;;;;;;;;6,24;950,64;955,88;956,88;949,77;7,11;;9,77;964,60;973,19;974,37;962,81;11,56;;6,81;967,09;972,88;973,90;965,60;8,30;;6,22;947,57;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,44;945,07;955,68;956,51;940,96;15,55;;;;;;;;;7,51;932,04;938,68;939,55;914,85;24,70;;;;;;;;;20,45;921,20;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
12/09/2022;;13,62;940,08;953,04;953,70;927,51;26,19;;22,80;954,02;976,42;976,82;955,42;21,40;;13,05;963,60;976,23;976,65;922,25;54,40;;20,63;1012,72;1032,82;1033,35;968,55;64,80;;18,86;1014,54;1032,96;1033,40;996,20;37,20;;15,42;997,46;1012,58;1012,88;960,58;52,30;;13,80;999,07;1012,56;1012,87;989,72;23,15;;;;;;;;5,44;951,44;955,88;956,88;949,77;7,11;;8,82;965,55;973,19;974,37;962,81;11,56;;6,67;967,23;972,88;973,90;965,60;8,30;;5,49;948,30;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,22;945,29;955,68;956,51;940,96;15,55;;;;;;;;;8,41;931,14;938,68;939,55;914,85;24,70;;;;;;;;;19,85;921,80;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
03/10/2022;;16,79;936,91;953,04;953,70;927,51;26,19;;22,61;954,21;976,42;976,82;955,42;21,40;;13,12;963,53;976,23;976,65;922,25;54,40;;20,60;1012,75;1032,82;1033,35;968,55;64,80;;18,80;1014,60;1032,96;1033,40;996,20;37,20;;15,10;997,78;1012,58;1012,88;960,58;52,30;;13,34;999,53;1012,56;1012,87;989,72;23,15;;;;;;;;5,45;951,43;955,88;956,88;949,77;7,11;;8,86;965,51;973,19;974,37;962,81;11,56;;6,62;967,28;972,88;973,90;965,60;8,30;;5,46;948,33;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,26;945,25;955,68;956,51;940,96;15,55;;;;;;;;;8,41;931,14;938,68;939,55;914,85;24,70;;;;;;;;;19,81;921,84;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
22/11/2022;;16,07;937,63;953,04;953,70;927,51;26,19;;22,61;954,21;976,42;976,82;955,42;21,40;;13,08;963,57;976,23;976,65;922,25;54,40;;20,60;1012,75;1032,82;1033,35;968,55;64,80;;18,78;1014,62;1032,96;1033,40;996,20;37,20;;15,05;997,83;1012,58;1012,88;960,58;52,30;;13,35;999,52;1012,56;1012,87;989,72;23,15;;;;;;;;6,24;950,64;955,88;956,88;949,77;7,11;;9,77;964,60;973,19;974,37;962,81;11,56;;6,81;967,09;972,88;973,90;965,60;8,30;;6,22;947,57;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,44;945,07;955,68;956,51;940,96;15,55;;;;;;;;;7,51;932,04;938,68;939,55;914,85;24,70;;;;;;;;;20,45;921,20;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
13/12/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,32;945,19;955,68;956,51;940,96;15,55;;;;;;;;;7,79;931,76;938,68;939,55;914,85;24,70;;;;;;;;;20,84;920,81;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
21/02/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,29;946,22;955,68;956,51;940,96;15,55;;;;;;;;;7,99;931,56;938,68;939,55;914,85;24,70;;;;;;;;;20,03;921,62;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
28/03/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,45;953,43;955,88;956,88;949,77;7,11;;6,52;967,85;973,19;974,37;962,81;11,56;;5,95;967,95;972,88;973,90;965,60;8,30;;;;;;;;;;;;;;;;;;;;;;;10,77;945,74;955,68;956,51;940,96;15,55;;;;;;;;;12,22;927,33;938,68;939,55;914,85;24,70;;;;;;;;;19,99;921,66;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
08/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,14;934,47;950,36;951,61;920,98;30,63;;5,00;951,88;955,88;956,88;949,77;7,11;;6,17;968,20;973,19;974,37;962,81;11,56;;5,99;967,91;972,88;973,90;965,60;8,30;;5,12;948,67;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,00;945,51;955,68;956,51;940,96;15,55;;;;;;;;;13,39;926,16;938,68;939,55;914,85;24,70;;;;;;;;;19,98;921,67;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
25/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,41;934,20;950,36;951,61;920,98;30,63;;5,46;951,42;955,88;956,88;949,77;7,11;;6,17;968,20;973,19;974,37;962,81;11,56;;6,10;967,80;972,88;973,90;965,60;8,30;;5,60;948,19;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,16;945,35;955,68;956,51;940,96;15,55;;;;;;;;;14,82;924,73;938,68;939,55;914,85;24,70;;;;;;;;;20,02;921,63;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
01/07/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,97;933,64;950,36;951,61;920,98;30,63;;6,41;950,47;955,88;956,88;949,77;7,11;;6,21;968,16;973,19;974,37;962,81;11,56;;6,62;967,28;972,88;973,90;965,60;8,30;;6,34;947,45;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,49;945,02;955,68;956,51;940,96;15,55;;;;;;;;;15,51;924,04;938,68;939,55;914,85;24,70;;;;;;;;;20,19;921,46;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
30/07/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,29;933,32;950,36;951,61;920,98;30,63;;6,42;950,46;955,88;956,88;949,77;7,11;;6,22;968,15;973,19;974,37;962,81;11,56;;7,27;966,63;972,88;973,90;965,60;8,30;;7,05;946,74;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,71;944,80;955,68;956,51;940,96;15,55;;;;;;;;;16,57;922,98;938,68;939,55;914,85;24,70;;;;;;;;;20,36;921,29;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
14/08/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,53;933,08;950,36;951,61;920,98;30,63;;6,68;950,20;955,88;956,88;949,77;7,11;;6,02;968,35;973,19;974,37;962,81;11,56;;7,08;966,82;972,88;973,90;965,60;8,30;;7,11;946,68;953,14;953,79;944,86;8,93;;;;;;;;;;;;;;;;11,75;944,76;955,68;956,51;940,96;15,55;;;;;;;;;16,52;923,03;938,68;939,55;914,85;24,70;;;;;;;;;20,27;921,38;940,85;941,65;926,10;15,55;;;;;;;;;;;;;;;
18/09/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,97;932,64;950,36;951,61;920,98;30,63;;6,41;950,47;955,88;956,88;949,77;7,11;;6,21;968,16;973,19;974,37;962,81;11,56;;7,73;966,17;972,88;973,90;965,60;8,30;;8,35;945,44;953,14;953,79;944,86;8,93;;22,00;940,66;961,70;962,66;913,66;49,00;;12,13;948,93;959,93;961,06;927,06;34,00;;11,44;945,07;955,68;956,51;940,96;15,55;;13,58;947,01;959,52;960,59;931,59;29,00;;20,63;918,92;938,68;939,55;914,85;24,70;;15,62;929,38;943,77;945,00;906,00;39,00;;20,72;920,93;940,85;941,65;926,10;15,55;;;25,87;925,33;950,29;951,20;912,20;39,00;;9,14;913,44;921,42;922,58;893,58;29,00
10/10/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,15;932,46;950,36;951,61;920,98;30,63;;6,41;950,47;955,88;956,88;949,77;7,11;;6,21;968,16;973,19;974,37;962,81;11,56;;7,77;966,13;972,88;973,90;965,60;8,30;;8,39;945,40;953,14;953,79;944,86;8,93;;22,39;940,27;961,70;962,66;913,66;49,00;;12,56;948,50;950,36;961,06;927,06;34,00;;11,53;944,98;955,68;956,51;940,96;15,55;;13,84;946,75;959,52;960,59;931,59;29,00;;20,68;918,87;938,68;939,55;914,85;24,70;;16,17;928,83;943,77;945,00;906,00;39,00;;20,79;920,86;940,85;941,65;926,10;15,55;;;26,08;925,12;950,29;951,20;912,20;39,00;;9,24;913,34;921,42;922,58;893,58;29,00
24/10/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,63;932,98;950,36;951,61;920,98;30,63;;6,76;950,12;955,88;956,88;949,77;7,11;;6,21;968,16;973,19;974,37;962,81;11,56;;8,53;965,37;972,88;973,90;965,60;8,30;;8,92;944,87;953,14;953,79;944,86;8,93;;22,17;940,49;961,70;962,66;913,66;49,00;;12,53;948,53;950,36;961,06;927,06;34,00;;12,54;943,97;955,68;956,51;940,96;15,55;;13,70;946,89;959,52;960,59;931,59;29,00;;20,89;918,66;938,68;939,55;914,85;24,70;;16,44;928,56;943,77;945,00;906,00;39,00;;20,93;920,72;940,85;941,65;926,10;15,55;;;26,23;924,97;950,29;951,20;912,20;39,00;;9,20;913,38;921,42;922,58;893,58;29,00
03/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,40;933,21;950,36;951,61;920,98;30,63;;6,76;950,12;955,88;956,88;949,77;7,11;;6,00;968,37;973,19;974,37;962,81;11,56;;8,44;965,46;972,88;973,90;965,60;8,30;;8,76;945,03;953,14;953,79;944,86;8,93;;22,21;940,45;961,70;962,66;913,66;49,00;;12,33;948,73;950,36;961,06;927,06;34,00;;12,64;943,87;955,68;956,51;940,96;15,55;;13,80;946,79;959,52;960,59;931,59;29,00;;20,98;918,57;938,68;939,55;914,85;24,70;;16,62;928,38;943,77;945,00;906,00;39,00;;20,98;920,67;940,85;941,65;926,10;15,55;;;26,28;924,92;950,29;951,20;912,20;39,00;;9,10;913,48;921,42;922,58;893,58;29,00
28/11/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,71;933,90;950,36;951,61;920,98;30,63;;6,73;950,15;955,88;956,88;949,77;7,11;;6,13;968,24;973,19;974,37;962,81;11,56;;8,53;965,37;972,88;973,90;965,60;8,30;;8,72;945,07;953,14;953,79;944,86;8,93;;22,37;940,29;961,70;962,66;913,66;49,00;;12,82;948,24;950,36;961,06;927,06;34,00;;12,71;943,80;955,68;956,51;940,96;15,55;;14,01;946,58;959,52;960,59;931,59;29,00;;21,17;918,38;938,68;939,55;914,85;24,70;;16,90;928,10;943,77;945,00;906,00;39,00;;20,94;920,71;940,85;941,65;926,10;15,55;;;26,52;924,68;950,29;951,20;912,20;39,00;;9,06;913,52;921,42;922,58;893,58;29,00
18/12/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,77;933,84;950,36;951,61;920,98;30,63;;6,73;950,15;955,88;956,88;949,77;7,11;;6,13;968,24;973,19;974,37;962,81;11,56;;8,45;965,45;972,88;973,90;965,60;8,30;;8,65;945,14;953,14;953,79;944,86;8,93;;22,43;940,23;961,70;962,66;913,66;49,00;;11,01;950,05;950,36;961,06;927,06;34,00;;12,65;943,86;955,68;956,51;940,96;15,55;;14,10;946,49;959,52;960,59;931,59;29,00;;21,01;918,54;938,68;939,55;914,85;24,70;;16,79;928,21;943,77;945,00;906,00;39,00;;20,86;920,79;940,85;941,65;926,10;15,55;;;26,35;924,85;950,29;951,20;912,20;39,00;;8,81;913,77;921,42;922,58;893,58;29,00
30/12/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,97;933,64;950,36;951,61;920,98;30,63;;6,75;950,13;955,88;956,88;949,77;7,11;;6,08;968,29;973,19;974,37;962,81;11,56;;7,50;966,40;972,88;973,90;965,60;8,30;;7,65;946,14;953,14;953,79;944,86;8,93;;22,48;940,18;961,70;962,66;913,66;49,00;;11,90;949,16;950,36;961,06;927,06;34,00;;12,47;944,04;955,68;956,51;940,96;15,55;;14,09;946,50;959,52;960,59;931,59;29,00;;19,51;920,04;938,68;939,55;914,85;24,70;;16,85;928,15;943,77;945,00;906,00;39,00;;20,84;920,81;940,85;941,65;926,10;15,55;;;26,21;924,99;950,29;951,20;912,20;39,00;;8,89;913,69;921,42;922,58;893,58;29,00
08/01/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,98;933,63;950,36;951,61;920,98;30,63;;6,71;950,17;955,88;956,88;949,77;7,11;;6,08;968,29;973,19;974,37;962,81;11,56;;7,44;966,46;972,88;973,90;965,60;8,30;;7,41;946,38;953,14;953,79;944,86;8,93;;22,50;940,16;961,70;962,66;913,66;49,00;;12,31;948,75;950,36;961,06;927,06;34,00;;12,43;944,08;955,68;956,51;940,96;15,55;;14,10;946,49;959,52;960,59;931,59;29,00;;19,66;919,89;938,68;939,55;914,85;24,70;;16,95;928,05;943,77;945,00;906,00;39,00;;20,83;920,82;940,85;941,65;926,10;15,55;;;26,10;925,10;950,29;951,20;912,20;39,00;;8,89;913,69;921,42;922,58;893,58;29,00
15/01/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,10;933,51;950,36;951,61;920,98;30,63;;6,71;950,17;955,88;956,88;949,77;7,11;;6,13;968,24;973,19;974,37;962,81;11,56;;7,35;966,55;972,88;973,90;965,60;8,30;;7,27;946,52;953,14;953,79;944,86;8,93;;22,53;940,13;961,70;962,66;913,66;49,00;;12,61;948,45;950,36;961,06;927,06;34,00;;12,48;944,03;955,68;956,51;940,96;15,55;;14,12;946,47;959,52;960,59;931,59;29,00;;20,28;919,27;938,68;939,55;914,85;24,70;;17,10;927,90;943,77;945,00;906,00;39,00;;20,86;920,79;940,85;941,65;926,10;15,55;;;26,10;925,10;950,29;951,20;912,20;39,00;;8,98;913,60;921,42;922,58;893,58;29,00
21/01/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,05;933,56;950,36;951,61;920,98;30,63;;2,59;954,29;955,88;956,88;949,77;7,11;;6,13;968,24;973,19;974,37;962,81;11,56;;7,29;966,61;972,88;973,90;965,60;8,30;;7,17;946,62;953,14;953,79;944,86;8,93;;22,55;940,11;961,70;962,66;913,66;49,00;;12,67;948,39;950,36;961,06;927,06;34,00;;12,52;943,99;955,68;956,51;940,96;15,55;;14,14;946,45;959,52;960,59;931,59;29,00;;20,06;919,49;938,68;939,55;914,85;24,70;;17,16;927,84;943,77;945,00;906,00;39,00;;20,89;920,76;940,85;941,65;926,10;15,55;;;26,08;925,12;950,29;951,20;912,20;39,00;;8,88;913,70;921,42;922,58;893,58;29,00
30/01/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,04;934,57;950,36;951,61;920,98;30,63;;4,95;951,93;955,88;956,88;949,77;7,11;;6,13;968,24;973,19;974,37;962,81;11,56;;6,00;967,90;972,88;973,90;965,60;8,30;;6,48;947,31;953,14;953,79;944,86;8,93;;22,52;940,14;961,70;962,66;913,66;49,00;;9,50;951,56;950,36;961,06;927,06;34,00;;12,01;944,50;955,68;956,51;940,96;15,55;;14,08;946,51;959,52;960,59;931,59;29,00;;7,42;932,13;938,68;939,55;914,85;24,70;;16,63;928,37;943,77;945,00;906,00;39,00;;20,78;920,87;940,85;941,65;926,10;15,55;;;25,75;925,45;950,29;951,20;912,20;39,00;;7,87;914,71;921,42;922,58;893,58;29,00
06/02/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,38;934,23;950,36;951,61;920,98;30,63;;1,98;954,90;955,88;956,88;949,77;7,11;;6,07;968,30;973,19;974,37;962,81;11,56;;6,15;967,75;972,88;973,90;965,60;8,30;;6,01;947,78;953,14;953,79;944,86;8,93;;22,53;940,13;961,70;962,66;913,66;49,00;;10,04;951,02;950,36;961,06;927,06;34,00;;11,76;944,75;955,68;956,51;940,96;15,55;;14,00;946,59;959,52;960,59;931,59;29,00;;13,17;926,38;938,68;939,55;914,85;24,70;;15,80;929,20;943,77;945,00;906,00;39,00;;20,73;920,92;940,85;941,65;926,10;15,55;;;25,62;925,58;950,29;951,20;912,20;39,00;;7,87;914,71;921,42;922,58;893,58;29,00
13/02/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,05;934,56;950,36;951,61;920,98;30,63;;4,10;952,78;955,88;956,88;949,77;7,11;;6,07;968,30;973,19;974,37;962,81;11,56;;5,88;968,02;972,88;973,90;965,60;8,30;;5,72;948,07;953,14;953,79;944,86;8,93;;22,50;940,16;961,70;962,66;913,66;49,00;;17,31;943,75;950,36;961,06;927,06;34,00;;11,64;944,87;955,68;956,51;940,96;15,55;;13,91;946,68;959,52;960,59;931,59;29,00;;9,95;929,60;938,68;939,55;914,85;24,70;;15,80;929,20;943,77;945,00;906,00;39,00;;20,73;920,92;940,85;941,65;926,10;15,55;;;25,41;925,79;950,29;951,20;912,20;39,00;;8,13;914,45;921,42;922,58;893,58;29,00
20/02/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,38;934,23;950,36;951,61;920,98;30,63;;4,69;952,19;955,88;956,88;949,77;7,11;;6,07;968,30;973,19;974,37;962,81;11,56;;5,88;968,02;972,88;973,90;965,60;8,30;;5,54;948,25;953,14;953,79;944,86;8,93;;22,47;940,19;961,70;962,66;913,66;49,00;;10,36;950,70;950,36;961,06;927,06;34,00;;11,57;944,94;955,68;956,51;940,96;15,55;;13,82;946,77;959,52;960,59;931,59;29,00;;14,70;924,85;938,68;939,55;914,85;24,70;;14,88;930,12;943,77;945,00;906,00;39,00;;20,61;921,04;940,85;941,65;926,10;15,55;;;25,28;925,92;950,29;951,20;912,20;39,00;;8,13;914,45;921,42;922,58;893,58;29,00
26/02/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,72;934,89;950,36;951,61;920,98;30,63;;1,84;955,04;955,88;956,88;949,77;7,11;;6,07;968,30;973,19;974,37;962,81;11,56;;5,76;968,14;972,88;973,90;965,60;8,30;;5,54;948,25;953,14;953,79;944,86;8,93;;22,40;940,26;961,70;962,66;913,66;49,00;;9,42;951,64;950,36;961,06;927,06;34,00;;11,51;945,00;955,68;956,51;940,96;15,55;;13,75;946,84;959,52;960,59;931,59;29,00;;11,57;927,98;938,68;939,55;914,85;24,70;;14,65;930,35;943,77;945,00;906,00;39,00;;20,58;921,07;940,85;941,65;926,10;15,55;;;25,12;926,08;950,29;951,20;912,20;39,00;;8,13;914,45;921,42;922,58;893,58;29,00
